apartment_id,region,quality_class,area_m2,rooms,work_category,work_name,unit,quantity,unit_price,line_cost
257,Санкт-Петербург,Стандарт,42.0,1,Электрика,Штробление под проводку,мп,14.0,326.83,4575.62
257,Санкт-Петербург,Стандарт,42.0,1,Электрика,Прокладка кабеля,мп,14.0,131.04,1834.56
257,Санкт-Петербург,Стандарт,42.0,1,Электрика,Монтаж розеток/выключателей,шт,14.0,497.25,6961.5
257,Санкт-Петербург,Стандарт,42.0,1,Электрика,Сборка электрощита,шт,2.0,7498.76,14997.52
257,Санкт-Петербург,Стандарт,42.0,1,Сантехника,Разводка труб (точка),точка,14.0,2635.21,36892.94
257,Санкт-Петербург,Стандарт,42.0,1,Сантехника,Установка смесителя,шт,2.0,1654.19,3308.38
257,Санкт-Петербург,Стандарт,42.0,1,Сантехника,Установка раковины,шт,1.0,2467.69,2467.69
257,Санкт-Петербург,Стандарт,42.0,1,Двери,Установка межкомнатной двери,шт,1.0,3262.13,3262.13
257,Санкт-Петербург,Стандарт,42.0,1,Двери,Установка входной двери,шт,1.0,5236.17,5236.17
258,Крупный город,Эконом,50.3,2,Стены,Штукатурка стен по маякам,м2,104.6,415.1,43419.46
258,Крупный город,Эконом,50.3,2,Стены,Шпаклёвка стен,м2,91.1,232.67,21196.24
258,Крупный город,Эконом,50.3,2,Стены,Грунтовка стен,м2,95.7,41.52,3973.46
258,Крупный город,Эконом,50.3,2,Стены,Возведение перегородки ГКЛ,м2,2.7,491.71,1327.62
258,Крупный город,Эконом,50.3,2,Стены,Поклейка обоев,м2,110.6,289.15,31979.99
258,Крупный город,Эконом,50.3,2,Пол,Стяжка пола,м2,33.4,482.25,16107.15
258,Крупный город,Эконом,50.3,2,Пол,Укладка ламината,м2,39.0,337.36,13157.04
258,Крупный город,Эконом,50.3,2,Пол,Укладка плитки на пол,м2,41.5,1088.39,45168.19
258,Крупный город,Эконом,50.3,2,Потолок,Штукатурка потолка,м2,39.7,417.23,16564.03
258,Крупный город,Эконом,50.3,2,Потолок,Натяжной потолок,м2,33.2,426.73,14167.44
258,Крупный город,Эконом,50.3,2,Потолок,Покраска потолка,м2,49.7,177.63,8828.21
258,Крупный город,Эконом,50.3,2,Электрика,Штробление под проводку,мп,20.0,211.56,4231.2
258,Крупный город,Эконом,50.3,2,Электрика,Прокладка кабеля,мп,20.0,80.79,1615.8
258,Крупный город,Эконом,50.3,2,Электрика,Монтаж розеток/выключателей,шт,20.0,275.22,5504.4
258,Крупный город,Эконом,50.3,2,Электрика,Монтаж светильников,шт,2.0,425.78,851.56
258,Крупный город,Эконом,50.3,2,Сантехника,Разводка труб (точка),точка,20.0,1664.39,33287.8
258,Крупный город,Эконом,50.3,2,Сантехника,Установка смесителя,шт,2.0,1056.42,2112.84
258,Крупный город,Эконом,50.3,2,Сантехника,Установка раковины,шт,1.0,1173.56,1173.56
258,Крупный город,Эконом,50.3,2,Двери,Установка межкомнатной двери,шт,3.0,2398.18,7194.54
258,Крупный город,Эконом,50.3,2,Двери,Монтаж откосов,мп,2.5,438.56,1096.4
259,Город-миллионник,Комфорт,89.5,3,Демонтаж,Демонтаж стяжки,м2,64.7,327.17,21167.9
259,Город-миллионник,Комфорт,89.5,3,Стены,Штукатурка стен по маякам,м2,169.8,776.96,131927.81
259,Город-миллионник,Комфорт,89.5,3,Стены,Шпаклёвка стен,м2,229.1,341.08,78141.43
259,Город-миллионник,Комфорт,89.5,3,Стены,Грунтовка стен,м2,181.3,72.32,13111.62
259,Город-миллионник,Комфорт,89.5,3,Стены,Поклейка обоев,м2,183.6,495.71,91012.36
259,Город-миллионник,Комфорт,89.5,3,Пол,Стяжка пола,м2,65.2,792.58,51676.22
259,Город-миллионник,Комфорт,89.5,3,Пол,Укладка ламината,м2,62.9,546.46,34372.33
259,Город-миллионник,Комфорт,89.5,3,Потолок,Штукатурка потолка,м2,85.9,864.64,74272.58
259,Город-миллионник,Комфорт,89.5,3,Потолок,Натяжной потолок,м2,68.4,556.36,38055.02
259,Город-миллионник,Комфорт,89.5,3,Потолок,Покраска потолка,м2,54.9,319.58,17544.94
259,Город-миллионник,Комфорт,89.5,3,Электрика,Штробление под проводку,мп,26.0,430.81,11201.06
259,Город-миллионник,Комфорт,89.5,3,Электрика,Прокладка кабеля,мп,26.0,123.99,3223.74
259,Город-миллионник,Комфорт,89.5,3,Электрика,Монтаж розеток/выключателей,шт,26.0,441.8,11486.8
259,Город-миллионник,Комфорт,89.5,3,Электрика,Сборка электрощита,шт,1.0,7141.53,7141.53
259,Город-миллионник,Комфорт,89.5,3,Сантехника,Разводка труб (точка),точка,26.0,3315.08,86192.08
259,Город-миллионник,Комфорт,89.5,3,Сантехника,Установка смесителя,шт,2.0,2055.8,4111.6
259,Город-миллионник,Комфорт,89.5,3,Двери,Установка межкомнатной двери,шт,3.0,5198.71,15596.13
259,Город-миллионник,Комфорт,89.5,3,Двери,Установка входной двери,шт,1.0,6108.45,6108.45
259,Город-миллионник,Комфорт,89.5,3,Двери,Монтаж откосов,мп,3.3,837.41,2763.45
260,Москва,Стандарт,50.6,2,Демонтаж,Демонтаж обоев,м2,123.2,129.14,15910.05
260,Москва,Стандарт,50.6,2,Демонтаж,Демонтаж перегородки,м2,2.1,539.22,1132.36
260,Москва,Стандарт,50.6,2,Стены,Штукатурка стен по маякам,м2,80.2,704.72,56518.54
260,Москва,Стандарт,50.6,2,Стены,Грунтовка стен,м2,120.9,78.09,9441.08
260,Москва,Стандарт,50.6,2,Стены,Поклейка обоев,м2,134.5,492.12,66190.14
260,Москва,Стандарт,50.6,2,Стены,Укладка плитки на стену,м2,111.3,2075.09,230957.52
260,Москва,Стандарт,50.6,2,Пол,Установка плинтуса,мп,50.4,359.75,18131.4
260,Москва,Стандарт,50.6,2,Потолок,Штукатурка потолка,м2,38.0,815.55,30990.9
260,Москва,Стандарт,50.6,2,Потолок,Потолок из ГКЛ,м2,31.4,1273.23,39979.42
260,Москва,Стандарт,50.6,2,Электрика,Штробление под проводку,мп,20.0,364.75,7295.0
260,Москва,Стандарт,50.6,2,Электрика,Прокладка кабеля,мп,20.0,160.35,3207.0
260,Москва,Стандарт,50.6,2,Электрика,Монтаж светильников,шт,3.0,793.35,2380.05
260,Москва,Стандарт,50.6,2,Электрика,Сборка электрощита,шт,1.0,7188.37,7188.37
260,Москва,Стандарт,50.6,2,Сантехника,Установка смесителя,шт,2.0,1813.32,3626.64
260,Москва,Стандарт,50.6,2,Двери,Установка межкомнатной двери,шт,2.0,4671.15,9342.3
260,Москва,Стандарт,50.6,2,Двери,Установка входной двери,шт,1.0,6404.64,6404.64
261,Санкт-Петербург,Комфорт,58.3,2,Демонтаж,Демонтаж стяжки,м2,41.9,496.58,20806.7
261,Санкт-Петербург,Комфорт,58.3,2,Демонтаж,Демонтаж перегородки,м2,2.4,566.67,1360.01
261,Санкт-Петербург,Комфорт,58.3,2,Стены,Шпаклёвка стен,м2,118.6,549.29,65145.79
261,Санкт-Петербург,Комфорт,58.3,2,Стены,Грунтовка стен,м2,149.6,96.12,14379.55
261,Санкт-Петербург,Комфорт,58.3,2,Стены,Укладка плитки на стену,м2,82.7,2066.03,170860.68
261,Санкт-Петербург,Комфорт,58.3,2,Пол,Стяжка пола,м2,36.8,1048.05,38568.24
261,Санкт-Петербург,Комфорт,58.3,2,Потолок,Натяжной потолок,м2,57.7,734.42,42376.03
261,Санкт-Петербург,Комфорт,58.3,2,Электрика,Штробление под проводку,мп,20.0,425.81,8516.2
261,Санкт-Петербург,Комфорт,58.3,2,Электрика,Прокладка кабеля,мп,20.0,188.91,3778.2
261,Санкт-Петербург,Комфорт,58.3,2,Электрика,Монтаж розеток/выключателей,шт,20.0,663.64,13272.8
261,Санкт-Петербург,Комфорт,58.3,2,Электрика,Монтаж светильников,шт,2.0,849.28,1698.56
261,Санкт-Петербург,Комфорт,58.3,2,Электрика,Сборка электрощита,шт,2.0,9805.13,19610.26
261,Санкт-Петербург,Комфорт,58.3,2,Сантехника,Разводка труб (точка),точка,20.0,4379.4,87588.0
261,Санкт-Петербург,Комфорт,58.3,2,Сантехника,Установка унитаза,шт,1.0,3794.79,3794.79
261,Санкт-Петербург,Комфорт,58.3,2,Двери,Установка межкомнатной двери,шт,3.0,5343.64,16030.92
262,Крупный город,Комфорт,44.0,1,Демонтаж,Демонтаж обоев,м2,62.9,95.81,6026.45
262,Крупный город,Комфорт,44.0,1,Стены,Штукатурка стен по маякам,м2,91.6,617.93,56602.39
262,Крупный город,Комфорт,44.0,1,Стены,Грунтовка стен,м2,99.6,82.61,8227.96
262,Крупный город,Комфорт,44.0,1,Стены,Покраска стен,м2,92.6,416.86,38601.24
